planting_date	restart_date	emergence_date	flowering_date	tuber_init_date	filling_date	peak_LAI_date	maturity_date	harvest_date	peak_LAI	daytime_VPD_avg	yield	used_biomass	grazed_biomass	residue_biomass	disposed_biomass	intercepted_PAR_accum	soil_loss	ET_pot	ET_act	ET_ref	transp_pot	transp_act	evap_soil_pot	evap_soil_act	evap_residue_pot	evap_residue_act	irrig	precip	air_temp_avg	crop_water_intrcpt	residue_water_intrcpt	surface_water_runoff	ponded_water	water_enter_soil	soil_water_drainage	soil_water_profile_init	soil_water_profile_final	produced_biomass	root_depth	root_biomass	surface_residue_BM	surface_plant_residue_BM	surface_manure_BM	incorporated_BM	incorporated_plant_residue_BM	incorporated_manure_BM	erosion_index	avg_water_stress_index	avg_temperature_stress_index	avg_flower_temp_stress_index	N_leached	N_applied	N_auto_uptake	N_available	N_mineralized_residue	N_mineralized_org_fert	N_mineralized_OM	N_immobilization	N_mineralization	N_organic_applied	N_organic_gaseous_loss	N_inorganic_gaseous_loss	N_fixation	N_uptake	N_mass_yield	N_stress_index_avg	N_nitrification	N_denitrification	N_soil_profile_initial	N_soil_profile_final	DegHr_above_30	DegHr_above_34	WUE	Srad	Tmax	Tmin	Tavg	days_to_flowering	duration_season	AW_150cm_init	AW_150cm_final	rotation	location	period	cycle
2014-03-30	Date omitted	2014-04-10	2014-06-23	Date omitted	2014-06-30	2014-05-29	2014-07-29	2014-07-30	                      2.925441	                      1.683145	                      0.188044	                      0.000000	                      0.000000	                      0.319463	                      0.000000	                   1338.777100	                      0.000000	                      0.721076	                      0.209983	                      0.674231	                      0.340234	                      0.118291	                      0.320880	                      0.091692	                      0.000000	                      0.000000	                      0.000000	                      0.103146	                     15.335841	                      0.011287	                      0.000000	                      0.000000	                      0.000000	                      0.091858	                      0.000000	                      0.457969	                      0.351132	                      0.507507	                      1.363381	                      0.082671	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.471119	                      0.012551	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.290311	                     24.128113	                     23.830984	                      6.683189	                     15.257086	                     74.000000	                    123.000000	                      0.111080	                      0.004242	sW-wW	47.1450N117.8131W	2013-2014	0
2015-03-10	Date omitted	2015-03-19	2015-06-09	Date omitted	2015-06-16	2015-05-15	2015-07-15	2015-07-16	                      3.636708	                      1.658745	                      0.216706	                      0.000000	                      0.000000	                      0.376223	                      0.000000	                   1564.007080	                      0.000000	                      0.719817	                      0.239912	                      0.667325	                      0.394882	                      0.135154	                      0.261921	                      0.104758	                      0.000000	                      0.000000	                      0.000000	                      0.130052	                     14.810724	                      0.015373	                      0.000000	                      0.000000	                      0.000000	                      0.114679	                      0.000000	                      0.462524	                      0.352664	                      0.592929	                      1.412701	                      0.124653	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.419684	                      0.058859	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.387051	                     23.177143	                     23.125576	                      6.419275	                     14.772425	                     82.000000	                    129.000000	                      0.115635	                      0.005775	sW-wW	47.1450N117.8131W	2014-2015	0
2016-03-25	Date omitted	2016-04-04	2016-06-09	Date omitted	2016-06-20	2016-05-29	2016-07-27	2016-07-28	                      4.506462	                      1.485331	                      0.321659	                      0.000000	                      0.000000	                      0.495183	                      0.000000	                   1577.172852	                      0.000000	                      0.688438	                      0.247103	                      0.641070	                      0.377879	                      0.180087	                      0.246862	                      0.067016	                      0.000000	                      0.000000	                      0.000000	                      0.072013	                     15.204006	                      0.014368	                      0.000000	                      0.000000	                      0.000000	                      0.057645	                      0.000000	                      0.536106	                      0.361015	                      0.816842	                      1.500000	                      0.081684	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.372729	                      0.006102	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.535816	                     23.801619	                     23.361422	                      6.889954	                     15.125688	                     66.000000	                    126.000000	                      0.189216	                      0.014122	sW-wW	47.1450N117.8131W	2015-2016	0
2011-05-02	Date omitted	2011-05-12	2011-07-19	Date omitted	2011-07-26	2011-07-13	2011-08-29	2011-08-30	                      4.329706	                      1.464773	                      0.339187	                      0.000000	                      0.000000	                      0.513844	                      0.000000	                   1537.463135	                      0.000000	                      0.656092	                      0.282628	                      0.609938	                      0.368833	                      0.190753	                      0.230495	                      0.091875	                      0.000000	                      0.000000	                      0.000000	                      0.107349	                     15.383101	                      0.009456	                      0.000000	                      0.000000	                      0.000000	                      0.097893	                      0.000000	                      0.737164	                      0.561084	                      0.853031	                      1.500000	                      0.085303	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.361204	                      0.002108	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.471912	                     23.954094	                     23.587423	                      7.009251	                     15.298337	                     68.000000	                    121.000000	                      0.214046	                      0.037965	sW-wW	47.2283N117.2715W	2010-2011	0
2012-04-03	Date omitted	2012-04-16	2012-07-07	Date omitted	2012-07-12	2012-07-01	2012-08-13	2012-08-14	                      5.669315	                      1.339376	                      0.503594	                      0.000000	                      0.000000	                      0.720414	                      0.000000	                   1710.506958	                      0.000000	                      0.682315	                      0.390789	                      0.634843	                      0.410069	                      0.257260	                      0.214858	                      0.133529	                      0.000000	                      0.000000	                      0.000000	                      0.210409	                     14.503560	                      0.027395	                      0.000000	                      0.000000	                      0.000000	                      0.183014	                      0.000000	                      0.728910	                      0.548531	                      1.224008	                      1.500000	                      0.122401	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.246904	                      0.040946	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.757859	                     22.601446	                     22.295710	                      6.582408	                     14.439058	                     82.000000	                    134.000000	                      0.205792	                      0.025410	sW-wW	47.2283N117.2715W	2011-2012	0
2013-03-27	Date omitted	2013-04-03	2013-06-29	Date omitted	2013-07-05	2013-06-21	2013-08-06	2013-08-07	                      4.449541	                      1.443244	                      0.369299	                      0.000000	                      0.000000	                      0.555155	                      0.000000	                   1656.245117	                      0.000000	                      0.714678	                      0.313493	                      0.664102	                      0.409125	                      0.203357	                      0.243558	                      0.110136	                      0.000000	                      0.000000	                      0.000000	                      0.168227	                     14.470580	                      0.017114	                      0.000000	                      0.000000	                      0.000000	                      0.151112	                      0.000000	                      0.693123	                      0.547856	                      0.924455	                      1.499853	                      0.092445	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.313581	                      0.088552	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.545969	                     22.819351	                     22.465921	                      6.405015	                     14.435469	                     87.000000	                    134.000000	                      0.170005	                      0.024736	sW-wW	47.2283N117.2715W	2012-2013	0
2014-03-31	Date omitted	2014-04-12	2014-06-30	Date omitted	2014-07-06	2014-06-19	2014-08-04	2014-08-05	                      4.142222	                      1.508090	                      0.301403	                      0.000000	                      0.000000	                      0.482411	                      0.000000	                   1532.032593	                      0.000000	                      0.702171	                      0.284974	                      0.652814	                      0.385611	                      0.172017	                      0.255599	                      0.112957	                      0.000000	                      0.000000	                      0.000000	                      0.140165	                     14.876980	                      0.014398	                      0.000000	                      0.000000	                      0.000000	                      0.125766	                      0.000000	                      0.678372	                      0.533563	                      0.783814	                      1.489362	                      0.088473	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.366308	                      0.036887	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.556612	                     23.118225	                     22.741455	                      6.874135	                     14.807795	                     79.000000	                    128.000000	                      0.155254	                      0.010444	sW-wW	47.2283N117.2715W	2013-2014	0
2015-03-11	Date omitted	2015-03-22	2015-06-15	Date omitted	2015-06-22	2015-06-04	2015-07-22	2015-07-23	                      4.264827	                      1.479699	                      0.298113	                      0.000000	                      0.000000	                      0.479338	                      0.000000	                   1622.890137	                      0.000000	                      0.715842	                      0.288785	                      0.663794	                      0.405639	                      0.174622	                      0.238904	                      0.114163	                      0.000000	                      0.000000	                      0.000000	                      0.163229	                     14.260168	                      0.012949	                      0.000000	                      0.000000	                      0.000000	                      0.150279	                      0.000000	                      0.671147	                      0.545591	                      0.777451	                      1.498548	                      0.133062	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.360500	                      0.075422	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.452196	                     22.568865	                     22.107349	                      6.349641	                     14.228496	                     85.000000	                    135.000000	                      0.148030	                      0.022473	sW-wW	47.2283N117.2715W	2014-2015	0
2016-03-25	Date omitted	2016-04-06	2016-06-16	Date omitted	2016-06-26	2016-06-04	2016-08-01	2016-08-02	                      4.837475	                      1.314785	                      0.428643	                      0.000000	                      0.000000	                      0.604685	                      0.000000	                   1641.593994	                      0.000000	                      0.667175	                      0.301853	                      0.621560	                      0.376552	                      0.212010	                      0.233158	                      0.089843	                      0.000000	                      0.000000	                      0.000000	                      0.100236	                     14.605457	                      0.016558	                      0.000000	                      0.000000	                      0.000000	                      0.083678	                      0.000000	                      0.770063	                      0.568446	                      1.033328	                      1.500000	                      0.103333	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.304893	                      0.007724	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.873962	                     22.827410	                     22.082806	                      6.981185	                     14.531996	                     71.000000	                    131.000000	                      0.246346	                      0.044819	sW-wW	47.2283N117.2715W	2015-2016	0
2011-05-02	Date omitted	2011-05-12	2011-07-19	Date omitted	2011-07-27	2011-07-14	2011-08-29	2011-08-30	                      4.391172	                      1.462189	                      0.342418	                      0.000000	                      0.000000	                      0.523578	                      0.000000	                   1567.849976	                      0.000000	                      0.656055	                      0.284901	                      0.609877	                      0.375598	                      0.193938	                      0.228365	                      0.090964	                      0.000000	                      0.000000	                      0.000000	                      0.105895	                     15.371104	                      0.009560	                      0.000000	                      0.000000	                      0.000000	                      0.096335	                      0.000000	                      0.626835	                      0.447024	                      0.865996	                      1.500000	                      0.086600	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.359014	                      0.002137	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.465337	                     24.073025	                     23.511105	                      7.063293	                     15.287199	                     68.000000	                    121.000000	                      0.215134	                      0.035321	sW-wW	47.2700N117.3131W	2010-2011	0
2012-04-03	Date omitted	2012-04-16	2012-07-07	Date omitted	2012-07-13	2012-07-01	2012-08-13	2012-08-14	                      5.675259	                      1.337262	                      0.501162	                      0.000000	                      0.000000	                      0.731383	                      0.000000	                   1742.277100	                      0.000000	                      0.680682	                      0.391702	                      0.633283	                      0.416165	                      0.258661	                      0.213704	                      0.133041	                      0.000000	                      0.000000	                      0.000000	                      0.207994	                     14.489758	                      0.026518	                      0.000000	                      0.000000	                      0.000000	                      0.181475	                      0.000000	                      0.618934	                      0.435226	                      1.232545	                      1.500000	                      0.123254	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.246786	                      0.040935	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.765098	                     22.691347	                     22.208168	                      6.642658	                     14.425413	                     82.000000	                    134.000000	                      0.207233	                      0.023521	sW-wW	47.2700N117.3131W	2011-2012	0
2013-03-28	Date omitted	2013-04-03	2013-06-29	Date omitted	2013-07-05	2013-06-21	2013-08-06	2013-08-07	                      4.474559	                      1.443453	                      0.368809	                      0.000000	                      0.000000	                      0.556250	                      0.000000	                   1672.423218	                      0.000000	                      0.712090	                      0.314010	                      0.661512	                      0.410436	                      0.203008	                      0.239970	                      0.111001	                      0.000000	                      0.000000	                      0.000000	                      0.168204	                     14.495721	                      0.016646	                      0.000000	                      0.000000	                      0.000000	                      0.151558	                      0.000000	                      0.580787	                      0.434981	                      0.925059	                      1.500000	                      0.093704	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.316329	                      0.088433	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.556759	                     23.069138	                     22.465784	                      6.464251	                     14.465017	                     87.000000	                    133.000000	                      0.169085	                      0.023278	sW-wW	47.2700N117.3131W	2012-2013	0
2014-04-01	Date omitted	2014-04-13	2014-06-30	Date omitted	2014-07-06	2014-06-19	2014-08-04	2014-08-05	                      4.090081	                      1.518676	                      0.305728	                      0.000000	                      0.000000	                      0.483587	                      0.000000	                   1521.123901	                      0.000000	                      0.700160	                      0.284186	                      0.651056	                      0.381161	                      0.174335	                      0.257897	                      0.109851	                      0.000000	                      0.000000	                      0.000000	                      0.141035	                     14.939630	                      0.013818	                      0.000000	                      0.000000	                      0.000000	                      0.127217	                      0.000000	                      0.565368	                      0.422216	                      0.789315	                      1.500000	                      0.085395	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.360145	                      0.033779	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.527586	                     23.309423	                     22.774300	                      6.978071	                     14.876184	                     78.000000	                    127.000000	                      0.153666	                      0.010514	sW-wW	47.2700N117.3131W	2013-2014	0
2015-03-11	Date omitted	2015-03-22	2015-06-16	Date omitted	2015-06-22	2015-06-04	2015-07-22	2015-07-23	                      4.305084	                      1.485293	                      0.299700	                      0.000000	                      0.000000	                      0.481863	                      0.000000	                   1640.439819	                      0.000000	                      0.717243	                      0.288215	                      0.665039	                      0.407998	                      0.175845	                      0.237392	                      0.112370	                      0.000000	                      0.000000	                      0.000000	                      0.161207	                     14.253222	                      0.014348	                      0.000000	                      0.000000	                      0.000000	                      0.146859	                      0.000000	                      0.560546	                      0.433538	                      0.781563	                      1.497660	                      0.134504	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.359539	                      0.076740	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.444622	                     22.707350	                     22.052719	                      6.390914	                     14.221817	                     86.000000	                    135.000000	                      0.148844	                      0.021836	sW-wW	47.2700N117.3131W	2014-2015	0
2016-03-26	Date omitted	2016-04-06	2016-06-16	Date omitted	2016-06-26	2016-06-04	2016-08-02	2016-08-03	                      4.870420	                      1.327938	                      0.437082	                      0.000000	                      0.000000	                      0.615771	                      0.000000	                   1660.413208	                      0.000000	                      0.673357	                      0.304837	                      0.626905	                      0.379776	                      0.217146	                      0.230759	                      0.087691	                      0.000000	                      0.000000	                      0.000000	                      0.099391	                     14.690277	                      0.016572	                      0.000000	                      0.000000	                      0.000000	                      0.082819	                      0.000000	                      0.662912	                      0.457466	                      1.052853	                      1.500000	                      0.105285	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.305392	                      0.007690	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.848595	                     23.069149	                     22.193464	                      7.055624	                     14.624543	                     71.000000	                    131.000000	                      0.250609	                      0.045261	sW-wW	47.2700N117.3131W	2015-2016	0
2011-05-02	Date omitted	2011-05-12	2011-07-19	Date omitted	2011-07-26	2011-07-13	2011-08-29	2011-08-30	                      4.338665	                      1.465747	                      0.356406	                      0.000000	                      0.000000	                      0.529706	                      0.000000	                   1548.008179	                      0.000000	                      0.658870	                      0.292629	                      0.612490	                      0.370952	                      0.200262	                      0.231028	                      0.092367	                      0.000000	                      0.000000	                      0.000000	                      0.109377	                     15.398287	                      0.009604	                      0.000000	                      0.000000	                      0.000000	                      0.099773	                      0.000000	                      0.661638	                      0.477586	                      0.886113	                      1.500000	                      0.088611	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.348038	                      0.002163	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.424773	                     24.216877	                     23.501614	                      7.128356	                     15.314984	                     68.000000	                    121.000000	                      0.248304	                      0.063974	sW-wW	47.3117N117.4381W	2010-2011	0
2012-04-05	Date omitted	2012-04-17	2012-07-07	Date omitted	2012-07-13	2012-07-01	2012-08-13	2012-08-14	                      5.653585	                      1.352823	                      0.492666	                      0.000000	                      0.000000	                      0.721423	                      0.000000	                   1728.415405	                      0.000000	                      0.678057	                      0.384830	                      0.630873	                      0.413028	                      0.255267	                      0.213565	                      0.129563	                      0.000000	                      0.000000	                      0.000000	                      0.197003	                     14.682554	                      0.024637	                      0.000000	                      0.000000	                      0.000000	                      0.172366	                      0.000000	                      0.624558	                      0.436731	                      1.214089	                      1.500000	                      0.121409	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.250833	                      0.038074	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.756156	                     23.009115	                     22.405924	                      6.791601	                     14.598763	                     81.000000	                    132.000000	                      0.212857	                      0.025027	sW-wW	47.3117N117.4381W	2011-2012	0
2013-03-28	Date omitted	2013-04-04	2013-06-29	Date omitted	2013-07-05	2013-06-21	2013-08-06	2013-08-07	                      4.419298	                      1.460488	                      0.376813	                      0.000000	                      0.000000	                      0.562643	                      0.000000	                   1664.438721	                      0.000000	                      0.715159	                      0.315306	                      0.664682	                      0.407743	                      0.207510	                      0.245766	                      0.107796	                      0.000000	                      0.000000	                      0.000000	                      0.164184	                     14.531698	                      0.015589	                      0.000000	                      0.000000	                      0.000000	                      0.148594	                      0.000000	                      0.589296	                      0.438175	                      0.939457	                      1.499022	                      0.093946	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.309722	                      0.088623	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.527291	                     23.267094	                     22.500353	                      6.499628	                     14.499990	                     86.000000	                    133.000000	                      0.177595	                      0.026471	sW-wW	47.3117N117.4381W	2012-2013	0
2014-04-01	Date omitted	2014-04-14	2014-07-01	Date omitted	2014-07-07	2014-06-19	2014-08-05	2014-08-06	                      4.069904	                      1.570451	                      0.310378	                      0.000000	                      0.000000	                      0.491621	                      0.000000	                   1543.491333	                      0.000000	                      0.715352	                      0.286827	                      0.665259	                      0.388986	                      0.179534	                      0.265190	                      0.107293	                      0.000000	                      0.000000	                      0.000000	                      0.136038	                     14.949718	                      0.012973	                      0.000000	                      0.000000	                      0.000000	                      0.123064	                      0.000000	                      0.575094	                      0.424305	                      0.801999	                      1.500000	                      0.086310	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.360740	                      0.032927	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      0.000000	                      4.467115	                     23.623291	                     22.965088	                      6.803801	                     14.884444	                     78.000000	                    128.000000	                      0.163393	                      0.012602	sW-wW	47.3117N117.4381W	2013-2014	0
